REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
Sub-Saharan Africa,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",617.3200073242188
Sub-Saharan Africa,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",627.1181640625
Sub-Saharan Africa,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",636.9099731445312
Sub-Saharan Africa,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",646.8411254882812
Sub-Saharan Africa,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",656.6583862304688
Sub-Saharan Africa,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",673.5899658203125
Sub-Saharan Africa,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",688.5469970703125
Sub-Saharan Africa,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",700.4501953125
Sub-Saharan Africa,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",712.6181030273438
Sub-Saharan Africa,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",728.022705078125
World,1981,"Population living below the poverty line (2017 PPP, $3.65) (million)",2625.183837890625
World,1982,"Population living below the poverty line (2017 PPP, $3.65) (million)",2673.20751953125
World,1983,"Population living below the poverty line (2017 PPP, $3.65) (million)",2726.3662109375
World,1984,"Population living below the poverty line (2017 PPP, $3.65) (million)",2760.4658203125
World,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",2790.128173828125
World,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",2800.652587890625
World,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",2856.358154296875
World,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",2871.75830078125
World,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",2948.608642578125
World,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",2999.37353515625
World,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",3044.500244140625
World,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",3078.1435546875
World,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",3121.8408203125
World,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",3124.921875
World,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",3109.18603515625
World,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",3103.45361328125
World,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",3113.761962890625
World,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",3152.864990234375
World,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",3185.083984375
World,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",3154.885009765625
World,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",3135.045166015625
World,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",3087.8330078125
World,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",3044.590576171875
World,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",2967.130615234375
World,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",2886.707763671875
World,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",2830.381591796875
World,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",2758.3662109375
World,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",2711.561279296875
World,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",2655.79345703125
World,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",2548.244384765625
World,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",2416.394775390625
World,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",2339.316162109375
World,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",2215.921142578125
World,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",2184.111572265625
World,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",2135.702392578125
World,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",2100.4580078125
World,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",2017.7401123046875
World,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",1893.3377685546875
World,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",1804.2388916015625
World,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",1885.4732666015625
World,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",1853.55712890625
World,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",1789.755859375
Fragile and conflict affected situations,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",347.5992736816406
Fragile and conflict affected situations,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",365.5924682617188
Fragile and conflict affected situations,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",379.3140869140625
Fragile and conflict affected situations,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",387.4652404785156
Fragile and conflict affected situations,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",393.7106018066406
Fragile and conflict affected situations,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",400.4139709472656
Fragile and conflict affected situations,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",420.1656188964844
Fragile and conflict affected situations,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",418.7068176269531
Fragile and conflict affected situations,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",427.7518310546875
Fragile and conflict affected situations,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",435.825439453125
Fragile and conflict affected situations,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",429.3296813964844
Fragile and conflict affected situations,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",427.9071350097656
Fragile and conflict affected situations,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",430.4338073730469
Fragile and conflict affected situations,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",433.3074340820313
Fragile and conflict affected situations,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",438.5730590820313
Fragile and conflict affected situations,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",444.9411010742188
Fragile and conflict affected situations,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",446.5493774414063
Fragile and conflict affected situations,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",455.14794921875
Fragile and conflict affected situations,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",463.91009521484375
Fragile and conflict affected situations,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",470.9791259765625
Fragile and conflict affected situations,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",476.7443542480469
Fragile and conflict affected situations,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",505.2442932128906
Fragile and conflict affected situations,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",515.626953125
Fragile and conflict affected situations,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",521.5547485351562
Fragile and conflict affected situations,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",529.2750244140625
High income,1982,"Population living below the poverty line (2017 PPP, $3.65) (million)",30.18963432312012
High income,1983,"Population living below the poverty line (2017 PPP, $3.65) (million)",29.2673454284668
High income,1984,"Population living below the poverty line (2017 PPP, $3.65) (million)",28.32554817199707
High income,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",28.510929107666016
High income,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",27.551830291748047
High income,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",26.581430435180664
High income,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",25.598302841186523
High income,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",24.60616874694824
High income,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",25.93949317932129
High income,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",27.310619354248047
High income,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",32.29148483276367
High income,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",40.934452056884766
High income,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",49.66798400878906
High income,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",38.992671966552734
High income,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",44.11995697021485
High income,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",27.113431930541992
High income,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",30.977872848510746
High income,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",43.59268569946289
High income,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",38.80451583862305
High income,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",31.45204734802246
High income,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",27.81796646118164
High income,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",26.690492630004883
High income,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",23.0008544921875
